title,show_folder,filename,path,relative_path,size_bytes,size_gb,resolution,width,height,video_codec,audio_codec,hdr,source,group,duration_minutes,bitrate_mbps,tvdb_id,tmdb_id,imdb_id,year,season,episode,episode_title
Ant-Man (2015),Ant-Man (2015),Ant-Man (2015) {tmdb-102899} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/synology/rs-4kmedia/4kmovies/Ant-Man (2015)/Ant-Man (2015) {tmdb-102899} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Ant-Man (2015)/Ant-Man (2015) {tmdb-102899} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,19207971893,17.89,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,,,102899,,2015,,,
Ant-Man and the Wasp (2018),Ant-Man and the Wasp (2018),Ant-Man and the Wasp (2018) {tmdb-363088} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/synology/rs-4kmedia/4kmovies/Ant-Man and the Wasp (2018)/Ant-Man and the Wasp (2018) {tmdb-363088} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Ant-Man and the Wasp (2018)/Ant-Man and the Wasp (2018) {tmdb-363088} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,22279565978,20.75,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,,,363088,,2018,,,
Ant-Man and the Wasp Quantumania (2023),Ant-Man and the Wasp Quantumania (2023),Ant-Man and the Wasp Quantumania (2023) {tmdb-640146} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,/mnt/synology/rs-4kmedia/4kmovies/Ant-Man and the Wasp Quantumania (2023)/Ant-Man and the Wasp Quantumania (2023) {tmdb-640146} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,Ant-Man and the Wasp Quantumania (2023)/Ant-Man and the Wasp Quantumania (2023) {tmdb-640146} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,35845429655,33.38,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,,,640146,,2023,,,
Apocalypse Now (1979),Apocalypse Now (1979),Apocalypse Now (1979) {tmdb-28} - [Bluray-2160p][TrueHD 5.1][HDR10][x265]-JustWatch.mkv,/mnt/synology/rs-4kmedia/4kmovies/Apocalypse Now (1979)/Apocalypse Now (1979) {tmdb-28} - [Bluray-2160p][TrueHD 5.1][HDR10][x265]-JustWatch.mkv,Apocalypse Now (1979)/Apocalypse Now (1979) {tmdb-28} - [Bluray-2160p][TrueHD 5.1][HDR10][x265]-JustWatch.mkv,38708906198,36.05,2160p,,,H.265,TrueHD,HDR10,BluRay,,,,,28,,1979,,,
Apollo 13 (1995),Apollo 13 (1995),Apollo 13 (1995) {tmdb-568} - [Remux-2160p][DTS-X 7.1][HDR10][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/Apollo 13 (1995)/Apollo 13 (1995) {tmdb-568} - [Remux-2160p][DTS-X 7.1][HDR10][h265].mkv,Apollo 13 (1995)/Apollo 13 (1995) {tmdb-568} - [Remux-2160p][DTS-X 7.1][HDR10][h265].mkv,46451106405,43.26,2160p,,,H.265,DTS:X,HDR10,Remux,,,,,568,,1995,,,
Army of the Dead (2021),Army of the Dead (2021),Army of the Dead (2021) {tmdb-503736} - [NF][WEBRip-2160p][EAC3 Atmos 5.1][HDR10][x265]-TrollUHD-FZ.mkv,/mnt/synology/rs-4kmedia/4kmovies/Army of the Dead (2021)/Army of the Dead (2021) {tmdb-503736} - [NF][WEBRip-2160p][EAC3 Atmos 5.1][HDR10][x265]-TrollUHD-FZ.mkv,Army of the Dead (2021)/Army of the Dead (2021) {tmdb-503736} - [NF][WEBRip-2160p][EAC3 Atmos 5.1][HDR10][x265]-TrollUHD-FZ.mkv,19719614305,18.37,2160p,,,H.265,DD+,HDR10,WEBRip,,,,,503736,,2021,,,
Avatar (2009),Avatar (2009),Avatar (2009) {tmdb-19995} - [Remux-2160p Proper][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,/mnt/synology/rs-4kmedia/4kmovies/Avatar (2009)/Avatar (2009) {tmdb-19995} - [Remux-2160p Proper][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,Avatar (2009)/Avatar (2009) {tmdb-19995} - [Remux-2160p Proper][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,76504491782,71.25,2160p,,,H.265,TrueHD,HDR10,Remux,,,,,19995,,2009,,,
Avatar The Way of Water (2022),Avatar The Way of Water (2022),Avatar The Way of Water (2022) {tmdb-76600} - [WEBDL-2160p][EAC3 Atmos 5.1][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/Avatar The Way of Water (2022)/Avatar The Way of Water (2022) {tmdb-76600} - [WEBDL-2160p][EAC3 Atmos 5.1][h265].mkv,Avatar The Way of Water (2022)/Avatar The Way of Water (2022) {tmdb-76600} - [WEBDL-2160p][EAC3 Atmos 5.1][h265].mkv,30415582303,28.33,2160p,,,H.265,DD+,,WEB-DL,,,,,76600,,2022,,,
Avengers Age of Ultron (2015),Avengers Age of Ultron (2015),Avengers Age of Ultron (2015) {tmdb-99861} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-Absinth.mkv,/mnt/synology/rs-4kmedia/4kmovies/Avengers Age of Ultron (2015)/Avengers Age of Ultron (2015) {tmdb-99861} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-Absinth.mkv,Avengers Age of Ultron (2015)/Avengers Age of Ultron (2015) {tmdb-99861} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-Absinth.mkv,17747412970,16.53,2160p,,,H.265,TrueHD,HDR10,BluRay,,,,,99861,,2015,,,
Avengers Endgame (2019),Avengers Endgame (2019),Avengers Endgame (2019) {tmdb-299534} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-EPSiLON.mkv,/mnt/synology/rs-4kmedia/4kmovies/Avengers Endgame (2019)/Avengers Endgame (2019) {tmdb-299534} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-EPSiLON.mkv,Avengers Endgame (2019)/Avengers Endgame (2019) {tmdb-299534} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-EPSiLON.mkv,56876574487,52.97,2160p,,,H.265,TrueHD,HDR10,Remux,,,,,299534,,2019,,,
Avengers Infinity War (2018),Avengers Infinity War (2018),Avengers Infinity War (2018) {tmdb-299536} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-EPSiLON.mkv,/mnt/synology/rs-4kmedia/4kmovies/Avengers Infinity War (2018)/Avengers Infinity War (2018) {tmdb-299536} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-EPSiLON.mkv,Avengers Infinity War (2018)/Avengers Infinity War (2018) {tmdb-299536} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-EPSiLON.mkv,57701380611,53.74,2160p,,,H.265,TrueHD,HDR10,Remux,,,,,299536,,2018,,,
Batman Begins (2005),Batman Begins (2005),Batman Begins (2005) {tmdb-272} - [Remux-2160p][DTS-HD MA 5.1][HDR10][HEVC]-EPSiLON.mkv,/mnt/synology/rs-4kmedia/4kmovies/Batman Begins (2005)/Batman Begins (2005) {tmdb-272} - [Remux-2160p][DTS-HD MA 5.1][HDR10][HEVC]-EPSiLON.mkv,Batman Begins (2005)/Batman Begins (2005) {tmdb-272} - [Remux-2160p][DTS-HD MA 5.1][HDR10][HEVC]-EPSiLON.mkv,59749548217,55.65,2160p,,,H.265,DTS-HD,HDR10,Remux,,,,,272,,2005,,,
Batman v Superman Dawn of Justice (2016),Batman v Superman Dawn of Justice (2016),Batman v Superman Dawn of Justice (2016) {tmdb-209112} - {edition-Ultimate Edition IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/synology/rs-4kmedia/4kmovies/Batman v Superman Dawn of Justice (2016)/Batman v Superman Dawn of Justice (2016) {tmdb-209112} - {edition-Ultimate Edition IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Batman v Superman Dawn of Justice (2016)/Batman v Superman Dawn of Justice (2016) {tmdb-209112} - {edition-Ultimate Edition IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,59648956512,55.55,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,,,209112,,2016,,,
Black Adam (2022),Black Adam (2022),Black Adam (2022) {tmdb-436270} - [WEBDL-2160p Proper][EAC3 Atmos 5.1][DV HDR10][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/Black Adam (2022)/Black Adam (2022) {tmdb-436270} - [WEBDL-2160p Proper][EAC3 Atmos 5.1][DV HDR10][h265].mkv,Black Adam (2022)/Black Adam (2022) {tmdb-436270} - [WEBDL-2160p Proper][EAC3 Atmos 5.1][DV HDR10][h265].mkv,23873746974,22.23,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,,,436270,,2022,,,
Black Panther Wakanda Forever (2022),Black Panther Wakanda Forever (2022),Black Panther Wakanda Forever (2022) {tmdb-505642} - [Bluray-2160p][EAC3 7.1][DV HDR10][x265]-HONE.mkv,/mnt/synology/rs-4kmedia/4kmovies/Black Panther Wakanda Forever (2022)/Black Panther Wakanda Forever (2022) {tmdb-505642} - [Bluray-2160p][EAC3 7.1][DV HDR10][x265]-HONE.mkv,Black Panther Wakanda Forever (2022)/Black Panther Wakanda Forever (2022) {tmdb-505642} - [Bluray-2160p][EAC3 7.1][DV HDR10][x265]-HONE.mkv,23309169894,21.71,2160p,,,H.265,DD+,DV HDR10,BluRay,,,,,505642,,2022,,,
Black Widow (2021),Black Widow (2021),Black Widow (2021) {tmdb-497698} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HDChina.mkv,/mnt/synology/rs-4kmedia/4kmovies/Black Widow (2021)/Black Widow (2021) {tmdb-497698} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HDChina.mkv,Black Widow (2021)/Black Widow (2021) {tmdb-497698} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HDChina.mkv,27215960800,25.35,2160p,,,H.265,TrueHD,HDR10,BluRay,,,,,497698,,2021,,,
Blade (1998),Blade (1998),Blade (1998) {tmdb-36647} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265].mkv,/mnt/synology/rs-4kmedia/4kmovies/Blade (1998)/Blade (1998) {tmdb-36647} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265].mkv,Blade (1998)/Blade (1998) {tmdb-36647} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265].mkv,41371012538,38.53,2160p,,,H.265,TrueHD,HDR10,BluRay,,,,,36647,,1998,,,
Blade Runner (1982),Blade Runner (1982),Blade Runner (1982) {tmdb-78} - {edition-Final Cut} [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-EPSiLON.mkv,/mnt/synology/rs-4kmedia/4kmovies/Blade Runner (1982)/Blade Runner (1982) {tmdb-78} - {edition-Final Cut} [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-EPSiLON.mkv,Blade Runner (1982)/Blade Runner (1982) {tmdb-78} - {edition-Final Cut} [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-EPSiLON.mkv,49237551775,45.86,2160p,,,H.265,TrueHD,HDR10,Remux,,,,,78,,1982,,,
Bohemian Rhapsody (2018),Bohemian Rhapsody (2018),Bohemian Rhapsody (2018) {tmdb-424694} - [Remux-2160p][TrueHD Atmos 7.1][HDR10Plus][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/Bohemian Rhapsody (2018)/Bohemian Rhapsody (2018) {tmdb-424694} - [Remux-2160p][TrueHD Atmos 7.1][HDR10Plus][h265].mkv,Bohemian Rhapsody (2018)/Bohemian Rhapsody (2018) {tmdb-424694} - [Remux-2160p][TrueHD Atmos 7.1][HDR10Plus][h265].mkv,43422210379,40.44,2160p,,,H.265,TrueHD,HDR10+,Remux,,,,,424694,,2018,,,
Braveheart (1995),Braveheart (1995),Braveheart (1995) {tmdb-197} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-IAMABLE.mkv,/mnt/synology/rs-4kmedia/4kmovies/Braveheart (1995)/Braveheart (1995) {tmdb-197} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-IAMABLE.mkv,Braveheart (1995)/Braveheart (1995) {tmdb-197} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-IAMABLE.mkv,56115253261,52.26,2160p,,,H.265,TrueHD,HDR10,BluRay,,,,,197,,1995,,,
Bumblebee (2018),Bumblebee (2018),Bumblebee (2018) {tmdb-424783} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,/mnt/synology/rs-4kmedia/4kmovies/Bumblebee (2018)/Bumblebee (2018) {tmdb-424783} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,Bumblebee (2018)/Bumblebee (2018) {tmdb-424783} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,32049157604,29.85,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,,,424783,,2018,,,
Captain America Civil War (2016),Captain America Civil War (2016),Captain America Civil War (2016) {tmdb-271110} - [Bluray-2160p][EAC3 7.1][DV HDR10][x265]-HONE.mkv,/mnt/synology/rs-4kmedia/4kmovies/Captain America Civil War (2016)/Captain America Civil War (2016) {tmdb-271110} - [Bluray-2160p][EAC3 7.1][DV HDR10][x265]-HONE.mkv,Captain America Civil War (2016)/Captain America Civil War (2016) {tmdb-271110} - [Bluray-2160p][EAC3 7.1][DV HDR10][x265]-HONE.mkv,22456834875,20.91,2160p,,,H.265,DD+,DV HDR10,BluRay,,,,,271110,,2016,,,
Captain America The First Avenger (2011),Captain America The First Avenger (2011),Captain America The First Avenger (2011) {tmdb-1771} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-Absinth.mkv,/mnt/synology/rs-4kmedia/4kmovies/Captain America The First Avenger (2011)/Captain America The First Avenger (2011) {tmdb-1771} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-Absinth.mkv,Captain America The First Avenger (2011)/Captain America The First Avenger (2011) {tmdb-1771} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-Absinth.mkv,20835593175,19.4,2160p,,,H.265,TrueHD,HDR10,BluRay,,,,,1771,,2011,,,
Captain America The Winter Soldier (2014),Captain America The Winter Soldier (2014),Captain America The Winter Soldier (2014) {tmdb-100402} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-d3g.mkv,/mnt/synology/rs-4kmedia/4kmovies/Captain America The Winter Soldier (2014)/Captain America The Winter Soldier (2014) {tmdb-100402} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-d3g.mkv,Captain America The Winter Soldier (2014)/Captain America The Winter Soldier (2014) {tmdb-100402} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-d3g.mkv,24323127648,22.65,2160p,,,H.265,TrueHD,HDR10,BluRay,,,,,100402,,2014,,,
Captain Marvel (2019),Captain Marvel (2019),Captain Marvel (2019) {tmdb-299537} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/Captain Marvel (2019)/Captain Marvel (2019) {tmdb-299537} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][h265].mkv,Captain Marvel (2019)/Captain Marvel (2019) {tmdb-299537} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][h265].mkv,49661673281,46.25,2160p,,,H.265,TrueHD,HDR10,Remux,,,,,299537,,2019,,,
Close Encounters of the Third Kind (1977),Close Encounters of the Third Kind (1977),Close Encounters of the Third Kind (1977) {tmdb-840} - [Bluray-2160p][DTS-HD MA 5.1][HDR10][x265]-PHOCiS.mkv,/mnt/synology/rs-4kmedia/4kmovies/Close Encounters of the Third Kind (1977)/Close Encounters of the Third Kind (1977) {tmdb-840} - [Bluray-2160p][DTS-HD MA 5.1][HDR10][x265]-PHOCiS.mkv,Close Encounters of the Third Kind (1977)/Close Encounters of the Third Kind (1977) {tmdb-840} - [Bluray-2160p][DTS-HD MA 5.1][HDR10][x265]-PHOCiS.mkv,15761979642,14.68,2160p,,,H.265,DTS-HD,HDR10,BluRay,,,,,840,,1977,,,
Deadpool (2016),Deadpool (2016),Deadpool (2016) {tmdb-293660} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/Deadpool (2016)/Deadpool (2016) {tmdb-293660} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][h265].mkv,Deadpool (2016)/Deadpool (2016) {tmdb-293660} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][h265].mkv,41528689323,38.68,2160p,,,H.265,TrueHD,HDR10,Remux,,,,,293660,,2016,,,
Deadpool 2 (2018),Deadpool 2 (2018),Deadpool 2 (2018) {tmdb-383498} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/Deadpool 2 (2018)/Deadpool 2 (2018) {tmdb-383498} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][h265].mkv,Deadpool 2 (2018)/Deadpool 2 (2018) {tmdb-383498} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][h265].mkv,54315216879,50.58,2160p,,,H.265,TrueHD,HDR10,Remux,,,,,383498,,2018,,,
Doctor Strange (2016),Doctor Strange (2016),Doctor Strange (2016) {tmdb-284052} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/Doctor Strange (2016)/Doctor Strange (2016) {tmdb-284052} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][h265].mkv,Doctor Strange (2016)/Doctor Strange (2016) {tmdb-284052} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][h265].mkv,48931471637,45.57,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,,,284052,,2016,,,
Doctor Strange in the Multiverse of Madness (2022),Doctor Strange in the Multiverse of Madness (2022),Doctor Strange in the Multiverse of Madness (2022) {tmdb-453395} - [WEBDL-2160p][EAC3 Atmos 5.1][DV][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/Doctor Strange in the Multiverse of Madness (2022)/Doctor Strange in the Multiverse of Madness (2022) {tmdb-453395} - [WEBDL-2160p][EAC3 Atmos 5.1][DV][h265].mkv,Doctor Strange in the Multiverse of Madness (2022)/Doctor Strange in the Multiverse of Madness (2022) {tmdb-453395} - [WEBDL-2160p][EAC3 Atmos 5.1][DV][h265].mkv,23619362145,22.0,2160p,,,H.265,DD+,DV,WEB-DL,,,,,453395,,2022,,,
Dune (2021),Dune (2021),Dune (2021) {tmdb-438631} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/Dune (2021)/Dune (2021) {tmdb-438631} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][h265].mkv,Dune (2021)/Dune (2021) {tmdb-438631} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][h265].mkv,74304833230,69.2,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,,,438631,,2021,,,
Dune Part Two (2024),Dune Part Two (2024),Dune Part Two (2024) {tmdb-693134} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,/mnt/synology/rs-4kmedia/4kmovies/Dune Part Two (2024)/Dune Part Two (2024) {tmdb-693134} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,Dune Part Two (2024)/Dune Part Two (2024) {tmdb-693134} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,35311364523,32.89,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,,,693134,,2024,,,
Dunkirk (2017),Dunkirk (2017),Dunkirk (2017) {tmdb-374720} - [Bluray-2160p][DTS 5.1][HDR10][x265]-SadeceBluRay.mkv,/mnt/synology/rs-4kmedia/4kmovies/Dunkirk (2017)/Dunkirk (2017) {tmdb-374720} - [Bluray-2160p][DTS 5.1][HDR10][x265]-SadeceBluRay.mkv,Dunkirk (2017)/Dunkirk (2017) {tmdb-374720} - [Bluray-2160p][DTS 5.1][HDR10][x265]-SadeceBluRay.mkv,20636804084,19.22,2160p,,,H.265,DTS,HDR10,BluRay,,,,,374720,,2017,,,
E.T. the Extra-Terrestrial (1982),E.T. the Extra-Terrestrial (1982),E.T. the Extra-Terrestrial (1982) {tmdb-601} - [Bluray-2160p][DTS-X 7.1][HDR10][x265]-DEPTH.mkv,/mnt/synology/rs-4kmedia/4kmovies/E.T. the Extra-Terrestrial (1982)/E.T. the Extra-Terrestrial (1982) {tmdb-601} - [Bluray-2160p][DTS-X 7.1][HDR10][x265]-DEPTH.mkv,E.T. the Extra-Terrestrial (1982)/E.T. the Extra-Terrestrial (1982) {tmdb-601} - [Bluray-2160p][DTS-X 7.1][HDR10][x265]-DEPTH.mkv,31756773537,29.58,2160p,,,H.265,DTS:X,HDR10,BluRay,,,,,601,,1982,,,
